country,satisfaction,sex,age,immigrant,children,income_level,education,god_importance,praying_frequency,ethics_score,voter
USA,8,Male,28,Not immigrant,1,6,6,9,1,7.65,1
USA,9,Female,42,Not immigrant,0,6,6,7,4,8.33,1
USA,6,Male,54,Not immigrant,1,6,7,3,3,7.4,3
USA,8,Male,50,Immigrant,0,7,6,2,4,6.72,1
USA,8,Male,85,Not immigrant,2,6,3,3,4,7.65,3
USA,8,Female,32,Not immigrant,4,3,3,10,2,7.71,1
USA,4,Male,34,Not immigrant,0,7,0,7,3,3.44,1
USA,4,Male,69,Not immigrant,3,7,4,10,1,8.08,3
USA,8,Male,43,Not immigrant,1,10,6,1,4,8.27,1
USA,8,Male,57,Not immigrant,2,8,7,6,3,8.58,1
USA,9,Male,47,Not immigrant,2,5,6,4,3,7.4,1
USA,10,Female,55,Not immigrant,1,3,3,8,2,8.89,1
USA,9,Male,46,Immigrant,3,6,7,10,1,7.21,1
USA,6,Male,62,Not immigrant,3,6,6,8,2,6.41,3
USA,7,Male,32,Not immigrant,0,3,7,1,2,8.02,3
USA,9,Female,49,Not immigrant,1,7,6,6,4,8.08,1
USA,8,Female,30,Not immigrant,0,5,8,8,2,7.46,3
USA,10,Female,48,Not immigrant,3,5,6,10,1,6.97,3
USA,7,Male,42,Not immigrant,0,3,7,8,1,7.15,3
USA,6,Male,51,Not immigrant,3,7,7,1,4,8.14,3
USA,9,Male,85,Not immigrant,3,3,4,10,1,7.15,1
USA,7,Female,56,Not immigrant,1,1,4,8,2,6.78,2
USA,9,Female,46,Not immigrant,0,5,4,8,2,8.02,1
USA,9,Male,63,Not immigrant,0,7,6,3,2,8.27,3
USA,8,Female,37,Not immigrant,1,7,6,6,2,8.39,3
USA,10,Female,54,Not immigrant,3,5,3,10,1,7.71,1
USA,8,Female,66,Not immigrant,0,2,3,10,1,5.73,3
USA,9,Female,25,Not immigrant,0,5,7,9,2,7.83,1
USA,8,Female,35,Not immigrant,0,10,7,10,1,8.2,1
USA,8,Male,64,Not immigrant,3,3,4,6,4,6.47,1
USA,7,Male,53,Not immigrant,0,5,7,10,1,7.96,3
USA,8,Male,80,Not immigrant,6,6,3,10,1,8.2,3
USA,9,Male,87,Not immigrant,6,7,6,10,1,6.47,3
USA,7,Male,79,Not immigrant,0,3,4,7,2,7.71,3
USA,9,Female,45,Not immigrant,2,7,6,9,2,7.77,2
USA,8,Female,69,Not immigrant,2,5,4,10,1,8.08,1
USA,9,Male,74,Not immigrant,2,7,4,10,1,7.4,3
USA,7,Male,42,Not immigrant,2,6,7,7,3,8.39,1
USA,8,Male,60,Not immigrant,2,8,6,10,1,7.65,1
USA,8,Female,71,Not immigrant,2,6,3,10,1,6.9,3
USA,5,Male,64,Not immigrant,0,6,4,8,1,7.52,3
USA,8,Male,66,Not immigrant,1,3,4,10,1,7.83,3
USA,8,Female,73,Not immigrant,0,6,3,10,1,7.77,3
USA,9,Female,36,Not immigrant,4,6,6,7,2,7.71,3
USA,7,Male,68,Not immigrant,0,6,6,2,2,8.82,3
USA,8,Male,66,Not immigrant,2,7,7,5,3,7.59,3
USA,5,Female,39,Not immigrant,1,5,6,10,1,7.46,3
USA,8,Male,68,Not immigrant,0,6,3,10,1,7.15,3
USA,5,Female,79,Not immigrant,2,5,3,10,1,7.21,1
USA,8,Male,46,Not immigrant,0,6,3,4,3,7.52,2
USA,8,Male,70,Not immigrant,2,3,7,10,1,6.93,2
USA,7,Female,38,Not immigrant,2,6,7,5,3,8.58,3
USA,7,Female,42,Not immigrant,0,6,7,10,1,7.32,2
USA,7,Male,68,Not immigrant,2,8,4,8,4,7.59,1
USA,7,Male,27,Not immigrant,0,7,6,6,3,7.03,1
USA,9,Male,75,Not immigrant,1,6,7,1,4,8.08,3
USA,7,Male,57,Not immigrant,2,6,4,4,4,8.82,3
USA,7,Male,46,Not immigrant,0,5,7,5,4,8.33,3
USA,7,Male,52,Immigrant,2,5,6,5,4,7.4,1
USA,7,Female,77,Not immigrant,2,8,3,10,1,7.28,3
USA,6,Male,63,Not immigrant,2,6,3,9,2,7.34,3
USA,9,Male,87,Not immigrant,2,7,7,4,3,7.57,3
USA,8,Male,38,Not immigrant,3,7,7,5,3,8.56,1
USA,8,Male,47,Not immigrant,2,5,3,5,4,7.15,3
USA,9,Male,72,Immigrant,6,8,6,10,1,7.28,3
USA,2,Male,48,Immigrant,2,7,5,10,1,7.21,1
USA,9,Male,63,Not immigrant,2,7,6,5,2,7.52,1
USA,9,Male,51,Not immigrant,0,7,6,7,1,7.34,1
USA,5,Male,48,Not immigrant,1,5,6,5,4,7.34,3
USA,5,Male,62,Not immigrant,0,6,6,1,4,8.2,1
USA,9,Male,27,Not immigrant,0,7,6,4,3,7.15,3
USA,9,Male,54,Not immigrant,0,9,8,7,1,7.97,3
USA,10,Male,75,Not immigrant,6,4,4,10,1,6.72,3
USA,9,Female,37,Immigrant,2,7,8,3,1,7.71,1
USA,7,Male,55,Immigrant,0,6,7,3,4,6.78,2
USA,8,Male,81,Not immigrant,3,6,3,8,1,8.27,3
USA,9,Female,64,Not immigrant,2,7,6,10,1,7.96,1
USA,9,Male,64,Not immigrant,0,4,5,1,4,7.52,3
USA,7,Male,39,Not immigrant,2,5,4,6,2,6.47,2
USA,7,Male,57,Not immigrant,0,7,7,6,2,7.52,3
USA,9,Male,63,Not immigrant,0,8,6,10,2,8.75,3
USA,7,Female,66,Not immigrant,1,3,3,10,1,8.45,2
USA,10,Male,67,Not immigrant,2,9,6,7,1,8.2,3
USA,4,Female,24,Not immigrant,0,6,5,7,2,8.64,3
USA,10,Female,60,Not immigrant,3,7,5,10,2,7.09,3
USA,10,Male,45,Not immigrant,2,8,4,2,4,8.39,3
USA,7,Male,68,Immigrant,3,7,6,10,1,8.1,3
USA,6,Female,30,Immigrant,1,8,4,9,4,5.54,1
USA,9,Female,63,Not immigrant,1,7,6,10,1,7.52,1
USA,3,Female,54,Not immigrant,3,4,4,10,1,5.98,3
USA,6,Male,67,Not immigrant,1,2,6,6,4,7.4,3
USA,8,Female,47,Not immigrant,0,5,7,10,1,7.52,1
USA,8,Female,35,Immigrant,0,1,2,10,1,7.34,1
USA,8,Male,61,Immigrant,1,4,4,10,1,7.28,3
USA,9,Female,56,Not immigrant,2,3,5,10,1,8.27,0
USA,7,Male,41,Immigrant,2,5,6,10,2,6.47,0
USA,9,Male,65,Not immigrant,3,5,4,8,1,8.2,3
USA,9,Female,64,Not immigrant,0,5,6,10,1,7.46,1
USA,8,Male,62,Not immigrant,2,7,6,2,4,7.59,3
USA,7,Female,20,Immigrant,0,7,4,10,2,8.51,0
USA,8,Male,33,Not immigrant,3,5,6,10,1,6.72,3
USA,7,Male,54,Not immigrant,0,3,4,9,2,6.22,1
USA,8,Male,68,Not immigrant,2,7,5,6,4,6.72,3
USA,9,Female,20,Not immigrant,0,4,6,3,3,7.46,1
USA,8,Female,55,Not immigrant,2,6,6,4,4,7.34,3
USA,9,Female,31,Not immigrant,2,6,6,8,2,7.09,1
USA,6,Male,23,Not immigrant,0,5,4,10,1,6.47,3
USA,8,Male,42,Not immigrant,3,6,8,2,3,6.59,1
USA,6,Female,60,Not immigrant,3,5,3,8,3,8.14,3
USA,5,Male,21,Not immigrant,0,8,4,5,3,7.71,1
USA,7,Male,63,Not immigrant,0,4,3,10,3,7.77,2
USA,5,Male,68,Not immigrant,2,4,4,6,3,7.15,3
USA,7,Male,63,Not immigrant,2,7,6,10,1,7.65,3
USA,9,Male,78,Not immigrant,4,7,7,10,2,7.77,3
USA,9,Male,64,Not immigrant,3,7,6,10,1,6.9,3
USA,9,Male,78,Not immigrant,2,9,6,10,1,6.78,1
USA,9,Male,65,Not immigrant,3,1,6,9,3,8.2,3
USA,9,Male,31,Not immigrant,0,4,6,1,4,8.33,1
USA,3,Female,51,Not immigrant,4,4,4,10,1,6.47,1
USA,9,Male,67,Not immigrant,2,5,6,10,1,6.78,3
USA,7,Female,67,Not immigrant,0,7,3,3,4,7.83,3
USA,8,Male,67,Not immigrant,1,6,7,9,4,6.66,1
USA,8,Male,65,Not immigrant,0,6,6,8,2,7.83,3
USA,9,Male,66,Not immigrant,0,4,6,5,4,7.12,3
USA,9,Female,32,Not immigrant,1,7,6,8,2,7.59,1
USA,7,Male,81,Not immigrant,4,7,6,1,4,6.9,3
USA,7,Male,41,Not immigrant,0,5,8,1,4,7.89,3
USA,8,Male,30,Not immigrant,0,7,6,2,4,6.84,1
USA,9,Male,59,Immigrant,2,6,8,7,1,8.14,3
USA,9,Female,26,Not immigrant,0,7,6,1,4,7.28,1
USA,8,Male,34,Not immigrant,0,7,7,2,4,7.77,3
USA,5,Male,32,Not immigrant,0,6,6,3,4,7.52,1
USA,7,Female,30,Not immigrant,1,5,7,1,4,8.02,3
USA,9,Male,47,Not immigrant,2,8,7,5,4,7.77,1
USA,9,Female,40,Not immigrant,2,7,6,9,1,7.28,3
USA,7,Female,23,Not immigrant,0,7,6,1,4,7.46,1
USA,8,Male,58,Not immigrant,2,4,8,1,4,7.4,3
USA,9,Male,64,Not immigrant,2,6,7,10,1,6.59,1
USA,6,Male,68,Not immigrant,4,1,7,10,1,6.72,3
USA,8,Male,20,Not immigrant,0,4,4,9,2,7.52,1
USA,9,Female,28,Not immigrant,0,5,6,1,4,7.09,1
USA,8,Male,34,Not immigrant,0,8,6,5,3,7.28,1
USA,9,Female,26,Not immigrant,0,6,6,2,4,8.33,1
USA,8,Male,39,Not immigrant,0,5,6,1,4,7.15,1
USA,9,Male,87,Immigrant,3,6,4,1,4,7.89,1
USA,5,Male,27,Not immigrant,0,4,6,1,4,7.34,1
USA,3,Male,64,Immigrant,2,5,6,5,4,7.65,1
USA,10,Female,35,Not immigrant,2,7,7,10,2,8.2,3
USA,8,Male,29,Not immigrant,0,6,4,8,2,8.39,3
USA,10,Male,78,Not immigrant,1,8,8,8,3,7.21,3
USA,8,Male,53,Not immigrant,3,8,6,9,2,7.65,2
USA,8,Female,65,Not immigrant,2,2,3,10,1,8.27,1
USA,3,Female,53,Not immigrant,4,3,4,1,4,7.83,3
USA,10,Female,73,Not immigrant,2,3,4,10,1,8.27,3
USA,9,Female,60,Not immigrant,3,4,3,10,2,6.78,1
USA,8,Male,37,Not immigrant,1,7,8,4,4,7.46,3
USA,8,Male,74,Not immigrant,5,6,3,10,1,7.46,3
USA,2,Male,51,Not immigrant,2,5,7,10,2,6.78,2
USA,7,Female,29,Not immigrant,0,6,6,8,3,6.16,1
USA,6,Male,22,Not immigrant,0,6,6,4,4,7.77,1
USA,8,Female,32,Not immigrant,3,5,6,2,3,7.03,1
USA,8,Male,52,Not immigrant,3,7,8,10,1,7.59,3
USA,8,Male,65,Not immigrant,5,8,5,9,1,6.53,1
USA,7,Female,27,Not immigrant,0,4,7,5,2,6.97,1
USA,3,Male,62,Not immigrant,0,7,7,3,3,7.96,2
USA,8,Male,35,Not immigrant,3,7,6,8,2,7.96,3
USA,9,Male,32,Not immigrant,0,7,7,7,4,7.15,2
USA,9,Male,21,Not immigrant,0,5,6,2,4,7.83,1
USA,6,Female,49,Not immigrant,3,5,6,9,2,8.27,2
USA,8,Male,26,Not immigrant,0,7,6,9,1,6.97,1
USA,8,Male,33,Immigrant,0,6,6,5,4,6.22,1
USA,9,Male,61,Not immigrant,2,6,4,8,1,7.52,3
USA,9,Male,19,Not immigrant,0,7,4,3,3,7.34,2
USA,10,Female,30,Not immigrant,2,5,5,10,1,8.76,2
USA,7,Female,28,Not immigrant,2,6,8,3,4,7.28,1
USA,9,Male,59,Not immigrant,3,6,6,10,1,7.46,3
USA,8,Male,49,Not immigrant,1,7,7,9,2,7.28,3
USA,8,Male,63,Not immigrant,3,5,6,8,4,7.59,1
USA,7,Female,30,Not immigrant,0,6,7,7,2,8.02,1
USA,7,Female,27,Not immigrant,0,6,6,5,3,8.39,1
USA,7,Male,21,Not immigrant,0,7,6,1,4,7.21,3
USA,9,Female,32,Not immigrant,1,7,6,3,4,8.64,3
USA,8,Male,62,Not immigrant,3,6,6,10,1,7.09,1
USA,7,Female,19,Not immigrant,0,5,4,10,1,7.15,3
USA,8,Male,48,Not immigrant,1,7,4,1,4,6.04,1
USA,6,Male,62,Not immigrant,0,2,6,8,2,7.77,3
USA,9,Female,33,Not immigrant,0,9,7,1,4,8.02,1
USA,10,Male,54,Not immigrant,0,8,7,6,2,7.59,3
USA,9,Male,38,Not immigrant,1,8,7,1,4,8.51,1
USA,9,Male,70,Not immigrant,1,6,6,10,2,7.21,1
USA,8,Male,63,Not immigrant,3,8,4,6,4,8.64,3
USA,7,Male,59,Not immigrant,0,4,6,8,2,6.53,1
USA,8,Male,40,Not immigrant,0,4,4,10,1,6.84,1
USA,9,Female,66,Not immigrant,2,7,3,10,2,7.52,1
USA,1,Male,51,Not immigrant,0,6,8,1,4,7.15,3
USA,8,Female,19,Not immigrant,0,7,3,9,1,7.03,1
USA,8,Female,65,Not immigrant,1,4,5,10,2,6.59,2
USA,7,Male,54,Not immigrant,0,4,4,10,1,8.2,3
USA,6,Female,30,Not immigrant,0,3,6,2,4,7.83,1
USA,4,Male,34,Not immigrant,0,5,6,7,2,6.97,1
USA,9,Male,51,Not immigrant,3,4,6,10,1,6.97,2
USA,7,Female,63,Not immigrant,0,5,3,10,1,7.89,3
USA,9,Female,46,Not immigrant,3,6,7,7,2,8.02,3
USA,8,Male,51,Not immigrant,2,5,8,1,3,8.82,3
USA,4,Male,25,Not immigrant,0,7,8,1,4,7.71,1
USA,7,Female,48,Not immigrant,0,8,8,1,4,8.89,1
USA,9,Male,71,Not immigrant,2,7,7,10,1,6.97,3
USA,9,Male,46,Not immigrant,2,5,6,2,4,7.28,3
USA,9,Female,45,Immigrant,4,7,7,9,2,8.7,1
USA,9,Male,48,Not immigrant,5,7,6,7,2,7.34,1
USA,8,Male,69,Not immigrant,3,7,7,10,2,8.64,1
USA,10,Male,66,Not immigrant,2,5,5,10,1,7.96,3
USA,9,Male,65,Not immigrant,0,8,7,7,2,7.71,3
USA,5,Male,73,Not immigrant,2,6,4,1,4,6.59,3
USA,5,Male,61,Not immigrant,0,3,4,9,2,7.96,3
USA,9,Male,62,Not immigrant,0,7,5,1,4,7.65,1
USA,10,Male,62,Not immigrant,2,6,3,3,4,7.52,3
USA,8,Male,37,Not immigrant,3,8,7,4,3,7.28,1
USA,5,Female,46,Not immigrant,0,5,7,7,1,7.28,1
USA,6,Female,55,Not immigrant,1,7,4,10,1,8.17,3
USA,8,Male,66,Not immigrant,3,6,5,1,1,6.78,3
USA,7,Male,65,Not immigrant,0,4,6,8,2,8.82,3
USA,8,Male,55,Not immigrant,1,4,6,8,2,6.78,1
USA,7,Male,40,Immigrant,4,7,7,10,1,7.28,3
USA,8,Male,67,Immigrant,0,7,8,1,4,8.14,0
USA,8,Male,51,Not immigrant,0,3,5,4,4,8.14,1
USA,8,Male,22,Immigrant,1,10,8,1,4,8.08,1
USA,8,Female,42,Not immigrant,4,5,6,10,1,7.83,1
USA,8,Male,42,Not immigrant,3,7,6,8,2,8.35,3
USA,9,Male,34,Not immigrant,0,7,6,6,2,8.39,1
USA,5,Male,71,Not immigrant,1,2,4,10,1,7.52,3
USA,9,Male,80,Not immigrant,3,5,4,10,2,7.34,3
USA,7,Male,23,Not immigrant,0,8,6,7,2,5.85,3
USA,6,Male,45,Not immigrant,3,10,8,7,2,7.15,2
USA,9,Male,64,Immigrant,1,5,4,10,1,7.71,3
USA,9,Male,72,Not immigrant,2,7,6,10,1,6.97,3
USA,3,Female,72,Not immigrant,2,4,5,10,1,7.28,1
USA,8,Male,64,Not immigrant,2,6,6,10,1,7.15,1
USA,8,Female,49,Not immigrant,0,3,7,10,1,7.4,1
USA,8,Female,24,Not immigrant,0,3,7,10,1,7.46,3
USA,7,Male,63,Not immigrant,0,8,6,1,4,7.03,3
USA,8,Female,24,Not immigrant,0,5,6,1,4,8.27,3
USA,7,Male,43,Not immigrant,2,10,8,5,3,7.34,3
USA,9,Female,62,Not immigrant,2,5,4,8,2,8.82,1
USA,7,Female,36,Immigrant,2,4,7,3,1,8.08,3
USA,7,Male,28,Not immigrant,2,7,7,4,3,7.65,1
USA,9,Male,36,Not immigrant,1,5,5,1,3,5.98,3
USA,8,Male,28,Immigrant,0,7,5,8,2,8.95,2
USA,1,Male,24,Not immigrant,2,4,4,10,4,3.68,1
USA,9,Male,59,Not immigrant,2,4,6,2,4,7.21,1
USA,10,Female,66,Immigrant,1,9,2,10,1,5.73,3
USA,9,Female,69,Not immigrant,2,7,4,8,2,8.39,3
USA,9,Female,38,Not immigrant,4,5,7,1,4,7.15,3
USA,9,Male,58,Not immigrant,2,6,6,6,2,7.65,1
USA,8,Male,55,Not immigrant,2,8,6,7,2,7.77,3
USA,9,Male,68,Not immigrant,2,8,8,5,4,8.14,1
USA,1,Male,18,Not immigrant,0,6,3,1,4,6.47,2
USA,5,Female,36,Not immigrant,3,4,4,6,2,8.76,3
USA,8,Male,49,Not immigrant,3,5,7,10,1,7.99,3
USA,10,Female,26,Immigrant,0,5,6,10,1,6.35,1
USA,9,Male,22,Not immigrant,0,6,6,3,3,7.59,3
USA,8,Female,28,Not immigrant,0,5,6,10,2,7.59,3
USA,10,Male,39,Not immigrant,0,6,6,10,1,7.39,3
USA,9,Male,43,Not immigrant,2,7,7,7,2,8.2,3
USA,9,Male,72,Not immigrant,2,7,7,1,4,7.89,3
USA,9,Male,66,Not immigrant,2,9,8,2,4,7.46,3
USA,5,Female,34,Not immigrant,3,2,5,1,4,7.96,1
USA,8,Male,85,Not immigrant,5,6,6,10,2,7.59,3
USA,7,Male,58,Not immigrant,0,5,8,1,4,8.45,3
USA,10,Male,52,Not immigrant,1,7,6,4,3,8.64,3
USA,8,Male,73,Not immigrant,3,6,4,4,3,7.96,1
USA,5,Male,66,Not immigrant,1,8,8,5,2,8.27,1
USA,8,Male,68,Not immigrant,2,7,7,2,3,8.14,3
USA,9,Female,36,Immigrant,1,6,6,10,1,7.34,3
USA,7,Male,68,Not immigrant,3,7,6,10,2,7.15,3
USA,7,Female,65,Not immigrant,2,4,4,10,1,8.27,3
USA,7,Male,78,Not immigrant,1,7,7,1,4,7.77,1
USA,8,Male,34,Not immigrant,0,7,6,1,4,8.14,3
USA,7,Female,33,Not immigrant,0,6,8,2,4,8.02,3
USA,9,Male,67,Not immigrant,2,7,7,5,2,6.97,3
USA,8,Male,36,Not immigrant,2,6,4,1,4,7.96,3
USA,9,Male,38,Not immigrant,3,7,6,6,2,7.4,1
USA,9,Male,65,Not immigrant,0,4,6,10,1,7.34,3
USA,8,Female,29,Not immigrant,0,3,6,1,4,8.95,1
USA,10,Male,84,Not immigrant,3,5,6,10,1,7.09,3
USA,9,Female,29,Not immigrant,0,8,7,9,1,7.89,1
USA,3,Male,25,Not immigrant,3,10,5,10,1,2.2,3
USA,6,Female,60,Not immigrant,2,7,6,10,2,7.71,1
USA,3,Male,53,Immigrant,0,8,7,1,4,7.65,3
USA,7,Male,80,Not immigrant,3,3,5,1,4,8.45,3
USA,8,Male,25,Not immigrant,0,5,6,4,2,7.21,3
USA,6,Male,29,Not immigrant,1,3,6,1,4,6.72,3
USA,9,Male,71,Not immigrant,2,7,7,4,4,7.96,3
USA,10,Female,28,Not immigrant,4,4,6,10,1,7.03,1
USA,5,Male,29,Not immigrant,0,6,7,1,4,7.34,1
USA,7,Male,56,Not immigrant,0,9,8,6,3,7.59,3
USA,8,Male,53,Not immigrant,2,8,7,1,4,8.64,1
USA,10,Male,81,Not immigrant,3,8,7,5,4,7.28,3
USA,8,Female,28,Not immigrant,0,7,8,3,2,8.2,1
USA,8,Male,23,Not immigrant,0,4,6,3,3,7.34,2
USA,9,Male,35,Not immigrant,0,7,8,2,3,8.02,3
USA,8,Male,49,Not immigrant,2,8,7,2,4,7.83,3
USA,10,Male,40,Immigrant,2,6,6,7,4,9.26,3
USA,9,Male,53,Not immigrant,2,7,5,6,4,8.33,3
USA,10,Male,73,Not immigrant,0,7,7,1,4,7.83,3
USA,8,Male,41,Not immigrant,0,5,4,1,4,8.02,1
USA,5,Male,47,Not immigrant,0,3,6,1,4,8.2,1
USA,10,Female,31,Not immigrant,3,9,3,10,1,4.98,1
USA,8,Male,21,Not immigrant,0,3,5,1,4,7.09,2
USA,8,Male,58,Not immigrant,3,6,4,8,2,7.71,3
USA,9,Male,63,Not immigrant,2,7,6,6,2,7.71,3
USA,9,Male,61,Not immigrant,3,5,4,10,1,5.75,3
USA,8,Female,31,Not immigrant,3,2,4,10,2,7.65,1
USA,8,Male,49,Not immigrant,2,10,6,2,4,8.08,1
USA,8,Female,29,Not immigrant,0,7,7,1,4,8.33,1
USA,6,Female,45,Not immigrant,2,4,6,1,4,8.27,1
USA,9,Male,29,Not immigrant,0,6,6,1,4,7.52,3
USA,8,Male,31,Not immigrant,0,8,6,5,4,7.89,1
USA,8,Male,33,Not immigrant,0,7,6,1,4,5.79,3
USA,8,Male,32,Not immigrant,0,6,6,1,4,8.7,3
USA,3,Male,63,Not immigrant,2,6,8,10,1,6.28,3
USA,10,Male,51,Not immigrant,2,8,6,10,1,6.78,1
USA,8,Male,28,Not immigrant,0,10,7,2,3,7.77,3
USA,6,Female,26,Not immigrant,0,4,6,1,4,8.7,1
USA,7,Male,29,Not immigrant,0,6,8,3,4,7.46,3
USA,8,Male,35,Immigrant,2,6,6,4,4,6.84,0
USA,8,Male,66,Not immigrant,2,5,6,10,1,7.77,1
USA,8,Male,67,Not immigrant,4,7,7,7,2,8.08,3
USA,8,Male,48,Not immigrant,1,5,3,10,1,7.21,2
USA,8,Female,34,Not immigrant,0,5,5,10,1,7.83,3
USA,8,Male,47,Not immigrant,2,9,6,1,4,6.97,1
USA,6,Male,32,Not immigrant,0,5,6,2,4,8.02,1
USA,5,Female,21,Not immigrant,0,2,4,8,3,8.76,3
USA,9,Male,34,Not immigrant,2,6,7,10,4,8.39,1
USA,8,Male,67,Not immigrant,3,7,5,10,2,6.97,0
USA,5,Male,29,Not immigrant,0,7,6,1,4,5.29,2
USA,5,Female,23,Not immigrant,0,5,7,10,2,7.4,1
USA,9,Female,68,Not immigrant,4,6,3,10,1,8.2,3
USA,5,Male,63,Immigrant,2,6,6,10,1,6.47,3
USA,10,Male,38,Not immigrant,2,5,4,1,4,7.71,3
USA,8,Male,37,Not immigrant,1,8,6,1,4,8.7,1
USA,4,Male,52,Not immigrant,0,7,4,8,4,6.86,3
USA,7,Male,35,Not immigrant,0,8,8,1,4,8.2,3
USA,7,Male,28,Not immigrant,0,3,6,3,3,7.65,1
USA,10,Male,26,Not immigrant,0,10,7,10,2,7.52,3
USA,9,Male,50,Not immigrant,2,4,3,1,4,8.39,1
USA,7,Male,35,Not immigrant,1,7,6,8,3,7.77,3
USA,9,Female,46,Not immigrant,2,7,5,10,2,8.33,1
USA,9,Female,30,Not immigrant,0,8,6,1,4,8.27,3
USA,10,Male,59,Not immigrant,2,6,7,1,4,7.83,1
USA,6,Male,54,Not immigrant,3,5,6,10,1,7.09,1
USA,6,Male,31,Immigrant,0,6,6,10,1,7.46,1
USA,10,Male,59,Not immigrant,3,5,3,10,4,5.88,3
USA,7,Male,35,Not immigrant,1,4,8,1,4,7.89,3
USA,7,Male,58,Not immigrant,3,7,5,1,4,7.77,3
USA,8,Male,28,Not immigrant,1,5,6,10,2,7.96,1
USA,8,Male,70,Not immigrant,1,8,8,1,4,7.21,3
USA,10,Male,58,Not immigrant,4,8,4,10,1,7.65,1
USA,10,Female,28,Not immigrant,2,5,4,5,4,8.33,1
USA,8,Female,43,Immigrant,2,7,6,3,4,7.89,1
USA,7,Male,50,Not immigrant,1,6,4,1,4,7.46,2
USA,6,Female,28,Not immigrant,1,4,5,3,3,7.09,3
USA,8,Male,28,Immigrant,0,3,7,10,1,7.34,0
USA,8,Female,35,Not immigrant,1,7,5,1,4,8.14,2
USA,8,Male,35,Not immigrant,2,4,6,1,4,8.76,1
USA,7,Male,32,Not immigrant,1,6,6,6,2,8.7,3
USA,4,Female,30,Not immigrant,0,4,7,8,1,8.08,3
USA,10,Female,21,Not immigrant,0,6,6,4,4,8.39,3
USA,8,Female,46,Not immigrant,4,6,5,10,1,7.15,1
USA,9,Female,27,Not immigrant,0,2,7,10,1,8.89,1
USA,4,Male,22,Not immigrant,0,5,5,2,4,7.09,1
USA,8,Female,28,Not immigrant,0,7,4,2,4,7.89,1
USA,8,Male,27,Not immigrant,0,6,6,2,4,7.83,3
USA,7,Male,61,Not immigrant,2,7,7,10,1,9.2,3
USA,8,Male,30,Not immigrant,0,7,7,1,4,7.09,1
USA,7,Female,30,Not immigrant,0,6,8,1,4,7.32,3
USA,9,Male,30,Immigrant,0,6,7,1,4,7.46,0
USA,3,Male,27,Not immigrant,0,6,5,6,2,7.46,2
USA,10,Female,36,Not immigrant,3,7,3,10,1,1.08,1
USA,8,Female,29,Not immigrant,0,6,6,1,4,8.02,1
USA,8,Male,55,Not immigrant,2,6,3,10,1,7.59,3
USA,9,Male,64,Not immigrant,2,9,6,1,4,7.4,1
USA,8,Male,46,Not immigrant,2,7,7,10,1,6.84,1
USA,6,Female,44,Not immigrant,3,4,5,10,4,7.46,3
USA,10,Male,70,Not immigrant,5,8,5,10,1,8.02,3
USA,10,Male,71,Not immigrant,2,6,3,10,1,7.28,3
USA,7,Male,58,Not immigrant,0,1,2,10,1,7.77,1
USA,9,Male,32,Immigrant,1,5,8,10,1,6.97,2
USA,8,Male,45,Not immigrant,2,6,6,1,4,8.39,3
USA,7,Male,29,Not immigrant,0,4,8,8,1,7.59,1
USA,8,Male,31,Not immigrant,2,3,5,10,1,8.76,1
USA,4,Male,31,Not immigrant,0,3,4,1,4,7.83,2
USA,8,Male,69,Not immigrant,1,9,7,10,1,8.45,3
USA,9,Male,61,Not immigrant,1,6,5,10,1,6.59,3
USA,10,Female,62,Not immigrant,4,5,3,10,1,7.77,3
USA,7,Female,52,Not immigrant,4,3,3,10,2,7.83,1
USA,8,Male,22,Not immigrant,0,6,4,2,4,8.51,1
USA,9,Male,31,Not immigrant,0,8,6,2,3,8.2,1
USA,8,Male,45,Not immigrant,0,7,6,1,4,6.22,3
USA,8,Male,48,Immigrant,1,5,8,10,2,7.34,2
USA,8,Male,28,Not immigrant,0,6,6,1,4,7.77,1
USA,10,Male,72,Not immigrant,2,6,5,10,2,6.66,3
USA,9,Male,66,Not immigrant,2,7,6,8,4,7.52,3
USA,6,Male,64,Immigrant,4,5,5,2,4,7.77,0
USA,6,Male,55,Not immigrant,0,6,4,10,1,6.97,3
USA,9,Male,65,Not immigrant,2,8,7,10,3,7.4,3
USA,9,Female,57,Immigrant,0,7,3,1,4,9.01,0
USA,7,Male,59,Not immigrant,0,8,8,2,4,8.33,3
USA,9,Female,24,Not immigrant,0,5,8,1,4,8.2,0
USA,9,Male,38,Immigrant,2,9,6,8,4,4.61,3
USA,7,Male,30,Not immigrant,0,5,3,2,4,7.34,1
USA,7,Male,82,Not immigrant,5,1,3,10,1,7.21,3
USA,7,Male,29,Not immigrant,0,9,8,1,4,7.77,3
USA,7,Female,32,Not immigrant,0,5,6,5,3,7.96,3
USA,8,Male,58,Not immigrant,1,3,4,10,1,7.52,3
USA,6,Female,70,Not immigrant,3,5,4,10,2,7.71,3
USA,7,Female,30,Not immigrant,0,6,7,1,4,7.89,3
USA,8,Male,61,Not immigrant,3,7,4,1,4,8.76,3
USA,10,Male,31,Not immigrant,5,5,3,10,1,6.53,2
USA,8,Male,31,Immigrant,1,7,6,10,2,7.59,2
USA,8,Male,41,Not immigrant,0,7,4,1,4,7.71,2
USA,6,Male,69,Not immigrant,0,6,8,9,2,8.27,3
USA,8,Male,60,Not immigrant,3,7,8,10,1,7.83,1
USA,8,Female,28,Immigrant,0,7,7,2,4,8.76,1
